id,desc,lat,lng,modes,extra,equiv
BRPN:TUMO,Tumalo Creek nr Bend OR,44.0878,-121.3717,Q=QD=0;GH=GJ=1;WF=WF=2,,,,281.3082;R08aca41175f0e141,Tumalo Creek O3 L3 Drainage:126km2 AvgFlow:71cfs AvgPrecip:306mm AvgTemp:8C
BRPN:UBBO,Umatilla River below Butter Creek,45.8289,-119.3228,Q=QD=0;GH=GJ=1;WF=WF=2,,,,37.4357;R8195d388e513c041,Umatilla River O6 L2 Drainage:5466km2 AvgFlow:600cfs AvgPrecip:234mm AvgTemp:12C
BRPN:UMAO,Umatilla River near Umatilla OR,45.9,-119.3333,Q=QD=0;GH=GJ=1;WF=WF=2,,,,521.9145;R295c9710ab7ee041,Umatilla River O6 L2 Drainage:5582km2 AvgFlow:549cfs AvgPrecip:222mm AvgTemp:12C
BRPN:UMDO,Umatilla River ar I84 near Stanfield OR,45.7767,-119.2122,Q=QD=0;GH=GJ=1;WF=WF=2,,,,800.6985;R37895dc19006e341,Umatilla River O6 L2 Drainage:3640km2 AvgFlow:549cfs AvgPrecip:265mm AvgTemp:12C
BRPN:UMMO,Umatilla River above Butter Creek nr Hermiston,45.7953,-119.3228,Q=QD=0;GH=GJ=1;WF=WF=2,,,,791.5154;R77be47fce360e041,Umatilla River O6 L2 Drainage:4243km2 AvgFlow:553cfs AvgPrecip:241mm AvgTemp:12C
BRPN:UMTO,Umatilla River at City of Hermiston W.W. Treatment P,45.9167,-119.5667,Q=QD=0;GH=GJ=1;WF=WF=2,,,,518.8207;Rae47714c42e6ce41,Columbia River O9 L1 Drainage:515775km2 AvgFlow:180564cfs AvgPrecip:213mm AvgTemp:12C
BRPN:UMTW,YAKIMA RIVER NEAR UMTANUM WA.,46.8636,-120.4794,Q=QD=0;GH=GJ=1;WF=WF=2,,,,27.0622;R5c8f42df9bead541,Yakima River O6 L3 Drainage:4115km2 AvgFlow:2507cfs AvgPrecip:297mm AvgTemp:9C
BRPN:UMUO,Umatilla River nr Echo OR,45.7208,-119.1792,Q=QD=0;GH=GJ=1;WF=WF=2,,,,175.2941;R6abc64b36720e241,Umatilla River O6 L2 Drainage:3452km2 AvgFlow:645cfs AvgPrecip:283mm AvgTemp:11C
BRPN:UNY,Unity Reservoir and Burnt River near Unity Oregon,44.5036,-118.1958,Q=QD=0;GH=GJ=1;WF=WF=2,,,,860.1464;R6f121397aabdc041, O3 L4 Drainage:65km2 AvgFlow:10cfs AvgPrecip:284mm AvgTemp:7C
BRPN:VALO,Malheur River below Nevada Dam near Vale OR,43.9889,-117.2194,Q=QD=0;GH=GJ=1,,,,862.209;R6de7234d2397db41,Malheur River O6 L3 Drainage:10027km2 AvgFlow:330cfs AvgPrecip:263mm AvgTemp:10C
BRPN:VLCI,SNAKE RIVER VALLEY CANAL,43.4536,-112.0881,QC=QJ=0;CH=CJ=1,,,,603.2595;Raaf1024a35dfd241,Snake River O7 L2 Drainage:23674km2 AvgFlow:6480cfs AvgPrecip:308mm AvgTemp:7C
BRPN:VSPI,VAL SCHWIENDIMAN PUMP NEAR NEWDALE IDAHO,43.9144,-111.4653,QC=QJ=0,,,,925.5812;R6de7bb303b4fc241, O1 L5 Drainage:2km2 AvgFlow:0cfs AvgPrecip:477mm AvgTemp:5C
BRPN:WACI,WATSON CANAL,43.1958,-112.4,QC=QJ=0;CH=CJ=1,,,,400.2499;Ra2459613a94fb341,Watson Slough 
BRPN:WAFI,Lake Waha Feeder Canal ID,46.2056,-116.8292,QC=QJ=0;CH=CJ=1,,,,739.9311;Rc3f5087da889b741,Lake Creek O2 L4 Drainage:14km2 AvgFlow:2cfs AvgPrecip:587mm AvgTemp:7C
BRPN:WAH,Lake Waha ID,46.2125,-116.8375,QC=QJ=0,,,,,
BRPN:WARO,Malheur River bel Warm Springs Res nr Riverside OR,43.5708,-118.2014,Q=QD=0;GH=GJ=1;WF=WF=2,,,,729.6492;R4a0c9aaa7124d641,Malheur River O5 L3 Drainage:2790km2 AvgFlow:226cfs AvgPrecip:237mm AvgTemp:9C
BRPN:WAS,Clear Lake nr Government Camp (Wasco Dam) OR,45.1764,-121.6944,Q=QD=0;GH=GJ=1,,,,970.1676;R3bdf27d29eb1ea41,Clear Creek O1 L4 Drainage:6km2 AvgFlow:6cfs AvgPrecip:1334mm AvgTemp:6C
BRPN:WBCI,Webb Creek near Sweetwater ID,46.3725,-116.793,Q=QD=0;GH=GJ=1,,,,338.5704;R54e325872e6ab941,Lapwai Creek O4 L4 Drainage:378km2 AvgFlow:60cfs AvgPrecip:615mm AvgTemp:10C
BRPN:WBCO,West Birch Creek at Pilot Rock OR,45.4839,-118.8356,Q=QD=0;GH=GJ=1;WF=WF=2,,,,2.7748;R2fdd04f6eabce541,West Birch Creek O4 L3 Drainage:315km2 AvgFlow:54cfs AvgPrecip:379mm AvgTemp:10C
BRPN:WBFI,Willow Creek Below Floodway Channel nr. Ukon ID,43.5758,-111.9119,QC=QJ=0;CH=CJ=1,,,,954.8762;Re17a3439023ceb41,Sand Creek O5 L4 Drainage:1706km2 AvgFlow:401cfs AvgPrecip:350mm AvgTemp:6C
BRPN:WCAO,Willow Creek above Willow Lake near Butte Falls OR,42.4642,-122.4381,Q=QD=0;GH=GJ=1;WF=WF=2,,,,185.6072;Ra245761e27e0c841,Willow Creek O3 L3 Drainage:58km2 AvgFlow:37cfs AvgPrecip:834mm AvgTemp:10C
BRPN:WCBI,Webb Creek bel Diversion,46.15,-116.77,QH=QJ=0;GH=GJ=1,,,,875.0672;R9a99b1b4abafeb41, 
BRPN:WCBO,Willow Creek near Butte Falls OR,42.487,-122.4532,Q=QD=0;GH=GJ=1;WF=WF=2,,,,947.1469;R2506ede919b8e641,Willow Creek O3 L3 Drainage:73km2 AvgFlow:45cfs AvgPrecip:836mm AvgTemp:10C
BRPN:WCCI,Webb Creek canal,46.2516,-116.7571,QH=QJ=0;CH=CJ=1,,,,733.5875;Rba491cf7d0b4dd41,Webb Creek O2 L6 Drainage:57km2 AvgFlow:7cfs AvgPrecip:633mm AvgTemp:8C
BRPN:WCDO,Willow Creek Dam Outlet near Butte Falls OR,42.4795,-122.4486,Q=QD=0;GH=GJ=1;WF=WF=2,,,,843.7693;R355e7ae381badb41,Willow Creek O3 L3 Drainage:103km2 AvgFlow:65cfs AvgPrecip:848mm AvgTemp:10C
BRPN:WCGO,Wagner Creel Bl Goose Cr Nr Talent,42.1686,-122.7857,Q=QD=0;GH=GJ=1;WF=WF=2,,,,429.8243;Rdd244a19a21ae141,Wagner Creek O2 L3 Drainage:24km2 AvgFlow:8cfs AvgPrecip:638mm AvgTemp:9C
BRPN:WCRO,Wildhorse Creek at Pendleton OR,45.6861,-118.7456,Q=QD=0;GH=GJ=1,,,,36.5978;R3108dcc8dc44e541,Wildhorse Creek O4 L3 Drainage:508km2 AvgFlow:33cfs AvgPrecip:363mm AvgTemp:11C
BRPN:WCTO,Wagner Creek Mouth at Talent OR,42.2458,-122.78,Q=QD=0;GH=GJ=1;WF=WF=2,,,,1.3272;R48e1421c38dfd041,Wagner Creek O2 L3 Drainage:60km2 AvgFlow:15cfs AvgPrecip:502mm AvgTemp:11C
BRPN:WDGO,West Canal Dump to Griffin Cr.,42.3415,-122.9245,QC=QJ=0;CH=CJ=1,,,,955.8896;Rd7a36044a557dd41,Jackson Creek O3 L3 Drainage:44km2 AvgFlow:10cfs AvgPrecip:497mm AvgTemp:12C
BRPN:WEII,Snake River at Weiser ID (USGS),44.25,-116.98,Q=QD=0;GH=GJ=1,,,,892.5764;Rd1229b10b957af41,Snake River O8 L2 Drainage:144740km2 AvgFlow:19533cfs AvgPrecip:326mm AvgTemp:10C
BRPN:WEIO,West Div Main Canal below WEID Pumps nr Umatilla OR,45.8842,-119.325,QC=QJ=0;CH=CJ=1,,,,253.3944;Rcdccf43c07e9db41,Umatilla River O6 L2 Drainage:5550km2 AvgFlow:581cfs AvgPrecip:238mm AvgTemp:12C
BRPN:WEPO,WEID Exchange Pump Plant near Hermiston OR,45.9197,-119.3275,QC=QJ=0,,,,795.6705;R31089c531e58d241,Umatilla River O6 L2 Drainage:5583km2 AvgFlow:549cfs AvgPrecip:225mm AvgTemp:12C
BRPN:WESO,Westland Canal near Echo OR,45.7661,-119.2161,QC=QJ=0;CH=CJ=1,,,,23.3858;R37895dc19006e341,Umatilla River O6 L2 Drainage:3640km2 AvgFlow:549cfs AvgPrecip:265mm AvgTemp:12C
BRPN:WESW,WESTSIDE CANAL,47.0864,-120.6939,QC=QJ=0;CH=CJ=1,,,,604.2887;R6666b68d56e1d341,Yakima River O6 L3 Drainage:2472km2 AvgFlow:2700cfs AvgPrecip:310mm AvgTemp:8C
BRPN:WEUO,West Division Main Canal near Umatilla OR,45.885,-119.3267,QC=QJ=0;CH=CJ=1;WF=WF=2,,,,383.6747;Rcdccf43c07e9db41,Umatilla River O6 L2 Drainage:5550km2 AvgFlow:581cfs AvgPrecip:238mm AvgTemp:12C
BRPN:WFCI,Wilford Canal,43.9056,-111.6278,QC=QJ=0;CH=CJ=1,,,,839.45;Rae47adae97aae041,Teton River O5 L4 Drainage:2244km2 AvgFlow:935cfs AvgPrecip:359mm AvgTemp:6C
BRPN:WGCM,Middle Fork Flathead River near West Glacier MT,48.4953,-114.0092,Q=QD=0;GH=GJ=1,,,,54.083;Rd34df2d005b6e341,Middle Fork Flathead River O5 L2 Drainage:2915km2 AvgFlow:2898cfs AvgPrecip:708mm AvgTemp:6C
BRPN:WGSO,West Canal at Griffin Cr. Syphon OR,42.3415,-122.9245,QC=QJ=0;CH=CJ=1,,,,955.8896;Rd7a36044a557dd41,Jackson Creek O3 L3 Drainage:44km2 AvgFlow:10cfs AvgPrecip:497mm AvgTemp:12C
BRPN:WICEWS,Wickiup Dam SOD Instrument,43.6836,-121.69,Q=QD=0;GH=GJ=1,,,,62.9953;R3f35de3ed596d741,Deschutes River O4 L2 Drainage:657km2 AvgFlow:484cfs AvgPrecip:553mm AvgTemp:6C
BRPN:WICO,Deschutes River below Wickiup Res. OR,43.6861,-121.6869,Q=QD=0;GH=GJ=1;WF=WF=2,,,,379.88;R3f35de3ed596d741,Deschutes River O4 L2 Drainage:657km2 AvgFlow:484cfs AvgPrecip:553mm AvgTemp:6C
BRPN:WICOWQ,GH-Sensor Depth (m),43.6836,-121.69,GH=GJ=1;WC=WC=3,,,,62.9953;R3f35de3ed596d741,Deschutes River O4 L2 Drainage:657km2 AvgFlow:484cfs AvgPrecip:553mm AvgTemp:6C
BRPN:WIFI,Sand Creek above Willow Creek Diversion nr Ukon ID,43.5742,-111.895,Q=QD=0;GH=GJ=1,,,,11.5314;Re17a3439023ceb41,Sand Creek O5 L4 Drainage:1706km2 AvgFlow:401cfs AvgPrecip:350mm AvgTemp:6C
BRPN:WILI,Willow Creek Floodway Channel nr Ukon ID,43.5764,-111.9131,Q=QD=0;GH=GJ=1,,,,,
BRPN:WLDN,Owyhee River bel Wildhorse Dam nr Gold Creek NV,41.6875,-115.8606,Q=QD=0;GH=GJ=1,,,,779.9736;Rec5148a53c12ce41,Owyhee River O5 L3 Drainage:577km2 AvgFlow:59cfs AvgPrecip:471mm AvgTemp:6C
BRPN:WLWI,Willow Creek near Bellevue ID,43.3231,-114.3236,Q=QD=0;GH=GJ=1,,,,477.2224;R3bdf0be9211eeb41,Willow Creek O2 L5 Drainage:28km2 AvgFlow:0cfs AvgPrecip:318mm AvgTemp:6C
BRPN:WMJO,West Main Canal at Jacksonville,42.3157,-122.9687,QC=QJ=0;CH=CJ=1;WF=WF=2,,,,282.7407;R52b8cec6b109e741,Daisy Creek O1 L4 Drainage:6km2 AvgFlow:1cfs AvgPrecip:592mm AvgTemp:11C
BRPN:WODI,Little Wood River near Carey ID,43.39,-114,Q=QD=0;GH=GJ=1,,,,764.2662;R6de7bbdbb6b1bd41,Little Wood River O5 L5 Drainage:798km2 AvgFlow:163cfs AvgPrecip:382mm AvgTemp:6C
BRPN:WONW,WILSON CREEK (THRALL RD. KITTITAS VAL),46.9261,-120.5011,Q=QD=0;GH=GJ=1,,,,435.553;Rac1c4274d4fad241,Wilson Creek O4 L5 Drainage:308km2 AvgFlow:111cfs AvgPrecip:232mm AvgTemp:9C
BRPN:WOPW,WAPATOX POWER CANAL,46.7489,-120.7786,QC=QJ=0;CH=CJ=1,,,,920.645;R54e3f95d0468e641, 
BRPN:WSLO,Tualatin River near West Linn OR,45.35,-122.68,Q=QD=0;GH=GJ=1,,,,701.7683;Re5d0c2fcb443b241,Tualatin River O5 L3 Drainage:1827km2 AvgFlow:1753cfs AvgPrecip:1219mm AvgTemp:12C
BRPN:WTXI,Willow Creek below Tex Creek near Ririe ID,43.4417,-111.7283,Q=QD=0;GH=GJ=1,,,,872.0966;R12835851c731e041,Willow Creek O5 L4 Drainage:1338km2 AvgFlow:199cfs AvgPrecip:403mm AvgTemp:5C
BRPN:WVCI,WOODVILLE CANAL,43.4339,-112.0981,QC=QJ=0;CH=CJ=1,,,,163.3503;R9cc4c07dbefad841,Snake River O7 L2 Drainage:23677km2 AvgFlow:6461cfs AvgPrecip:304mm AvgTemp:7C
BRPN:YGVW,YAKIMA RIVER AT EUCLID RD. BR. NEAR GRANDVIEW WA.,46.2172,-119.9169,Q=QD=0;GH=GJ=1,,,,464.2316;Rc520f81cd13ed141,Yakima River O7 L2 Drainage:13487km2 AvgFlow:3478cfs AvgPrecip:199mm AvgTemp:11C
BRPN:YOKO,Umatilla River at Yoakum OR,45.6772,-119.0358,Q=QD=0;GH=GJ=1;WF=WF=2,,,,955.5762;Rec5158e16d65c041,Umatilla River O6 L2 Drainage:3333km2 AvgFlow:716cfs AvgPrecip:298mm AvgTemp:11C
BRPN:YRCW,YAKIMA RIVER AT CRYSTAL SPRINGS,47.3086,-121.3142,Q=QD=0;GH=GJ=1,,,,436.9451;R3f3522ebd2aced41,Yakima River O3 L3 Drainage:172km2 AvgFlow:395cfs AvgPrecip:1885mm AvgTemp:6C
BRPN:YRPW,YAKIMA RIVER NEAR PROSSER WA.,46.2175,-119.7464,Q=QD=0;GH=GJ=1;WF=WF=2,,,,33.5873;R8195035ed812db41,Yakima River O7 L2 Drainage:13663km2 AvgFlow:2535cfs AvgPrecip:221mm AvgTemp:11C
BRPN:YRTW,YAKIMA RIVER AT TERRACE HEIGHTS BRIDGE,46.6058,-120.4742,Q=QD=0;GH=GJ=1;WF=WF=2,,,,773.9655;Rfed404ce44afea41,Yakima River O7 L3 Drainage:8374km2 AvgFlow:4192cfs AvgPrecip:226mm AvgTemp:11C
BRPN:YRWW,YAKIMA RIVER NEAR HORLICK WA.,47.1242,-120.7392,Q=QD=0;GH=GJ=1,,,,171.3681;Ra01a1f8f4f52c941,Yakima River O6 L3 Drainage:1958km2 AvgFlow:2358cfs AvgPrecip:495mm AvgTemp:8C
BRPN:YUMW,YAKIMA RIVER AT CLE ELUM WA.,47.1919,-120.9456,Q=QD=0;GH=GJ=1;WF=WF=2,,,,726.8313;R448bace211a2a241,Yakima River O6 L3 Drainage:1272km2 AvgFlow:1799cfs AvgPrecip:638mm AvgTemp:8C
